<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20210203;190000;216.8700000;218.4200000;216.7200000;217.1200000;7844240
GAZP;60;20210203;200000;217.2200000;217.7700000;216.6500000;216.9800000;1242590
GAZP;60;20210203;210000;216.9800000;217.1000000;216.8000000;216.9300000;336010
GAZP;60;20210203;220000;216.9300000;217.4900000;216.9000000;217.4900000;439380
GAZP;60;20210203;230000;217.4900000;218.0700000;217.4000000;218.0100000;881180
GAZP;60;20210204;000000;218.0100000;218.1500000;217.8400000;218.1000000;789050
GAZP;60;20210204;110000;218.7100000;218.9800000;216.8800000;217.5900000;4932130
GAZP;60;20210204;120000;217.6100000;221.4000000;217.2100000;220.5100000;15237870
GAZP;60;20210204;130000;220.5600000;221.0900000;219.5200000;220.0800000;5666960
GAZP;60;20210204;140000;220.0300000;220.4700000;219.4800000;220.1300000;4701340
GAZP;60;20210204;150000;220.1400000;220.3200000;218.9100000;218.9500000;2297990
GAZP;60;20210204;160000;218.9500000;219.6300000;218.7800000;219.1200000;1761650
GAZP;60;20210204;170000;219.1200000;219.7800000;218.4200000;219.6300000;2483980
GAZP;60;20210204;180000;219.6300000;220.3800000;219.1000000;219.6500000;3477550
GAZP;60;20210204;190000;219.6300000;219.7300000;217.7500000;218.0800000;4727760
GAZP;60;20210204;200000;218.1000000;219.1000000;217.9900000;218.7100000;820970
GAZP;60;20210204;210000;218.7100000;218.9200000;218.6200000;218.8400000;180440
GAZP;60;20210204;220000;218.8400000;219.2600000;218.8100000;218.9000000;528800
GAZP;60;20210204;230000;218.9000000;219.2900000;218.7200000;219.1200000;310580
GAZP;60;20210205;000000;219.1200000;220.0700000;219.0000000;219.7900000;753130
GAZP;60;20210205;110000;220.6800000;221.7500000;219.8700000;220.4600000;7640130
GAZP;60;20210205;120000;220.4400000;220.7200000;219.0000000;220.6000000;3082450
GAZP;60;20210205;130000;220.5800000;221.3800000;220.3700000;220.8600000;3367070
GAZP;60;20210205;140000;220.8800000;221.0500000;220.3300000;220.6100000;2251050
GAZP;60;20210205;150000;220.6000000;220.6700000;219.9500000;220.4400000;2123260
GAZP;60;20210205;160000;220.3900000;220.4200000;219.5000000;219.6100000;2314980
GAZP;60;20210205;170000;219.6000000;220.9600000;219.1200000;220.5000000;4404840
GAZP;60;20210205;180000;220.5000000;222.2100000;220.4500000;221.1800000;10488950
GAZP;60;20210205;190000;221.1800000;221.9000000;220.5000000;221.8600000;3692290
GAZP;60;20210205;200000;221.6400000;221.7900000;221.0300000;221.1500000;487390
GAZP;60;20210205;210000;221.1500000;221.9000000;221.0800000;221.7800000;475240
GAZP;60;20210205;220000;221.8300000;221.8500000;221.5800000;221.7500000;318520
GAZP;60;20210205;230000;221.7500000;221.9000000;221.6200000;221.6900000;551610
GAZP;60;20210206;000000;221.7300000;222.0500000;221.6300000;222.0100000;930050
GAZP;60;20210208;110000;223.0600000;227.7700000;223.0000000;226.9900000;18889750
GAZP;60;20210208;120000;226.9900000;227.7700000;225.4600000;226.0000000;8435170
GAZP;60;20210208;130000;226.0000000;226.1900000;225.0100000;225.7600000;3787700
GAZP;60;20210208;140000;225.8100000;225.9900000;225.0200000;225.7500000;3396120
